pl_name,spec_type,spec_id_a,spec_id_b,authors_a,authors_b,instrument_a,instrument_b,same_instrument,epoch_class,tested,n,n_interp,offset,offset_err,chi2,dof,p_value,chi2_red,slope,slope_err,p_slope,chi2_red_slope,shared_suspect,significant,pair_class
HD 15337 c,Transmission,1765,1767,Wallack et al. 2026,Wallack et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,104.0,104.0,0.0013063352106169,0.0005806709675562,58.82735428366697,103.0,0.9998574869548004,0.5711393619773493,0.0002685516512553,0.0010697008101836,0.9998134832569068,0.5761208495061307,True,,derived
TOI-776 c,Transmission,954,959,Teske et al. 2025,Teske et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,104.0,0.0,-0.002702043444824,0.0003906303728119,58.74256303104161,103.0,0.9998621910705306,0.5703161459324428,7.24262344610132e-05,0.0007146179178796,0.9998157887417164,0.5758067773649944,True,,derived
GJ 3090 b,Transmission,1552,1553,Ahrer et al. 2025,Ahrer et al. 2025,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Imager and Slitless Spectrograph (NIRISS),True,unknown,True,69.0,0.0,0.0012763879713711,0.0009050610746159,33.408422038686155,68.0,0.9998668689600434,0.4913003240983258,0.0014143594903648,0.0018901725619598,0.9998571561221322,0.4902763282447892,True,,same_visit_same_pipe
55 Cnc e,Eclipse,855,857,Patel et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,independent,True,30.0,30.0,-0.0009422966653924,0.0007632306697993,8.91860852890323,29.0,0.9998751617657594,0.3075382251345941,-0.0026501560460531,0.0028018582752716,0.999921274365675,0.2865701387811579,True,,epoch_diff_pipeline
WASP-52 b,Transmission,1690,1691,Bruno et al. 2018,Bruno et al. 2018,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,19.0,0.0,0.0879614166096683,0.0049623769165443,3.60096080753126,18.0,0.9998900381373834,0.2000533781961811,-0.0377586615555992,0.0339232356145012,0.9999879345480742,0.1389443519743373,True,,within_paper_other
TOI-270 d,Transmission,1578,1581,Holmberg & Madhusudhan 2024,Holmberg & Madhusudhan 2024,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,34.0,0.0,-0.0007485376846436,0.0006387492787481,10.969792913136455,33.0,0.999890230759262,0.3324179670647411,0.0027604051576757,0.0010797595471875,0.9999999979624876,0.1385656641772934,True,,within_paper_other
TOI-1685 b,Transmission,1571,1572,Fisher et al. 2026,Fisher et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,53.0,53.0,-0.0009711258706124,0.00057413488733,22.27264011122733,52.0,0.9999005947543412,0.4283200021389871,0.0012020189935528,0.0009952994258813,0.999945450130276,0.4081198201400217,True,,within_paper_other
GJ 1132 b,Transmission,560,1094,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,60.0,0.0,-0.0002202247460366,0.0007566629002792,26.777727311541664,59.0,0.9999035053516426,0.4538597849413841,-0.0003634557096884,0.001280489752008,0.9998614452566864,0.4602958879589528,True,,cross_paper
L 98-59 b,Transmission,880,1624,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,-0.0004642021127713,0.0012496518776774,2.7561350867886487,16.0,0.9999042789584726,0.1722584429242905,-0.0021349391124805,0.0088190067128164,0.9997934166495198,0.1798353663716407,True,,cross_paper
GJ 341 b,Transmission,999,1007,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,52.0,0.0,0.0016883817690614,0.0003075577394394,21.48055266104213,51.0,0.999910958997572,0.4211873070792575,-0.0018292171894193,0.0010857371920468,0.9999846489544592,0.3728420702775804,True,,derived
55 Cnc e,Eclipse,851,855,Patel et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,independent,True,30.0,30.0,0.002615202617506,0.0006461656007856,8.583046546912277,29.0,0.9999165301363254,0.2959671223073198,0.0023268191790569,0.0023794424525556,0.9999536206714078,0.2723853227996479,True,,epoch_diff_pipeline
TOI-1685 b,Transmission,1024,1026,Luque et al. 2025,Luque et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,26.0,0.0,0.000627755801512,0.0011186528810453,6.529472983187306,25.0,0.9999224541241036,0.2611789193274922,-0.003189123322881,0.0046699324639973,0.9999213406980832,0.2526297016413855,True,,within_paper_other
GJ 1132 b,Transmission,560,1092,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,60.0,0.0,0.001873625383988,0.000758673989156,26.378153832674,59.0,0.9999251876017884,0.4470873530961695,0.000369001929279,0.0012885732066637,0.9998920371602992,0.4533818805044094,True,,cross_paper
L 98-59 b,Transmission,921,922,Bello-Arufe et al. 2025,Bello-Arufe et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,74.0,0.0,-0.0019655619671407,0.0003685399210333,35.688176438784026,73.0,0.9999293497898296,0.4888791292984113,0.0006018241768496,0.0006415725555218,0.9999365417745096,0.4834478790085644,True,,within_paper_other
L 98-59 b,Transmission,882,1626,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,0.0012193638269257,0.0006498108673419,2.6176875872108964,16.0,0.9999326667763672,0.163605474200681,-0.000253989488934,0.0046331073314084,0.9998305369104,0.1743121529722609,True,,cross_paper
GJ 1132 b,Transmission,556,1092,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,60.0,0.0,0.0029629406644734,0.0007373397608875,26.210551998955367,59.0,0.9999328950917744,0.4442466440500909,-0.0001152626741026,0.0012470992079443,0.999898275723741,0.4517587877245499,True,,cross_paper
TOI-1685 b,Transmission,1025,1026,Luque et al. 2025,Luque et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,26.0,0.0,0.0010806166268344,0.0011863794019614,6.410653268220521,25.0,0.9999349460098464,0.2564261307288208,-0.0005698525909784,0.0049447455572685,0.9998712334172144,0.2665571697132067,True,,within_paper_other
GJ 1132 b,Transmission,556,1093,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,54.0,0.0,0.0028534370246951,0.0007486655337308,22.29014611809973,53.0,0.999935799236798,0.420568794681127,-0.0010452883642411,0.001315108396602,0.9999358419801802,0.4165075091099105,True,,cross_paper
TOI-270 d,Transmission,1056,1579,Felix et al. 2025,Holmberg & Madhusudhan 2024,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,86.0,86.0,0.0261718342659368,0.0068805099698194,43.84808640598396,85.0,0.9999368871535202,0.5158598400703995,0.1041373042858654,0.3041062370253597,0.9999158005563208,0.5206050373102379,True,,cross_paper
TOI-270 d,Transmission,1056,1583,Felix et al. 2025,Holmberg & Madhusudhan 2024,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,86.0,86.0,0.0231460235599203,0.0068491398691492,43.82609981285144,85.0,0.999937564720664,0.5156011742688404,0.1045699318408723,0.302492144800366,0.9999167791372432,0.5203166069748906,True,,cross_paper
LTT 3780 c,Transmission,1574,1575,Rigby et al. 2025,Rigby et al. 2025,Mid-Infrared Instrument (MIRI),Mid-Infrared Instrument (MIRI),True,unknown,True,29.0,0.0,-0.0040234684301234,0.0028308715422268,7.725313425693401,28.0,0.999946937019396,0.2759040509176215,0.0003623370449941,0.0021186028016155,0.9999007586813592,0.2850393848361953,True,,within_paper_other
WASP-6 b,Transmission,1786,1787,Carter et al. 2020,Carter et al. 2020,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,7.0,0.0,-0.0133564425730129,0.013600650025795,0.1319086397361911,6.0,0.999954487431873,0.0219847732893651,0.0284546807825646,0.2463949455784716,0.9997531412832512,0.0237144158048066,False,False,within_paper_other
TOI-270 d,Transmission,1056,1581,Felix et al. 2025,Holmberg & Madhusudhan 2024,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,86.0,86.0,0.0228452486115883,0.0066208371743103,43.18727276038976,85.0,0.9999545832785888,0.5080855618869383,0.1213740045357167,0.2892895639913728,0.9999408231597584,0.5120386084439901,True,,cross_paper
GJ 1132 b,Transmission,556,1094,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,60.0,0.0,0.0008790577247231,0.0007347784071943,25.564350287724213,59.0,0.999956368391331,0.4332940726732917,-0.000808735132264,0.0012384725588451,0.9999494391034596,0.4334125526193863,True,,cross_paper
WASP-39 b,Transmission,172,871,JWST Transiting Exoplanet Community ERS Team 2022,Rustamkulov et al. 2023,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - PRISM,False,unknown,True,62.0,62.0,0.0053934590884916,0.0021947600999965,26.83288777923024,61.0,0.999957034144242,0.4398834062168891,0.0015304191534393,0.0034076928104171,0.9999422976530606,0.4438531760157659,True,,cross_paper
L 98-59 b,Transmission,874,1622,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,0.000242198362676,0.0013714462193953,2.4366024432375344,16.0,0.9999589248025674,0.1522876527023459,0.0033040251542779,0.009512225654454,0.9999223419838552,0.1543969207580555,True,,cross_paper
TOI-260 b,Transmission,1763,1764,Meech et al. 2026,Meech et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,106.0,106.0,0.0013712662068405,0.0003756415672365,56.9234384514364,105.0,0.9999652619870713,0.5421279852517753,-0.0028812239616803,0.0006852642031663,0.9999999990161872,0.3773581006005951,True,,derived
GJ 1132 b,Transmission,1089,1092,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec),False,unknown,True,62.0,1.0,0.0044519904384151,0.0007633352692143,26.449948718878804,61.0,0.9999667643874932,0.4336057167029312,-3.85656635922673e-05,0.0012880111896502,0.9999488022289468,0.4408175365666895,True,,derived
TOI-260 b,Transmission,1761,1764,Meech et al. 2026,Meech et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,106.0,106.0,-0.0011449439947798,0.0003779231032542,56.56769347056791,105.0,0.999970333719536,0.5387399378149325,0.0030587396678959,0.0006908310553282,0.9999999998676756,0.3554215913435209,True,,derived
WASP-6 b,Transmission,1785,1787,Carter et al. 2020,Carter et al. 2020,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,7.0,0.0,-0.0433191066984347,0.0132120165048462,0.1130673883338749,6.0,0.999971134256456,0.0188445647223124,0.0428249995673719,0.2345949991874883,0.999907160567014,0.0159486760020825,False,False,within_paper_other
GJ 341 b,Transmission,1004,1007,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,55.0,0.0,0.0013178440944789,0.0004469580130605,21.740542822311127,54.0,0.9999731722659012,0.4026026448576135,0.0005029363859262,0.001460623794152,0.9999607213360672,0.4079618824550758,True,,derived
L 98-59 b,Transmission,873,881,Damiano et al. 2022,Damiano et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,18.0,0.0,0.0016011803546435,0.0015461574228741,2.585835247922162,17.0,0.9999764062443204,0.1521079557601271,-0.0041105846724523,0.0106869477731272,0.9999587740418182,0.1523681504844017,True,,epoch_diff_pipeline
TOI-5205 b,Transmission,1599,1602,Cañas et al. 2026,Cañas et al. 2026,Near Infrared Spectrograph (NIRSpec) - PRISM,Near Infrared Spectrograph (NIRSpec) - PRISM,True,unknown,True,469.0,1.0,-0.015726814007788,0.0017324978301222,353.6820869270058,468.0,0.9999765926629712,0.7557309549722346,-0.0092275039405639,0.001792835622911,0.9999998389725346,0.7006247256905139,True,,derived
GJ 3090 b,Transmission,1550,1551,Ahrer et al. 2025,Ahrer et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,55.0,0.0,-0.0030851119285309,0.0008783466577318,21.456707047376067,54.0,0.999978484480212,0.3973464268032605,0.0021909253980253,0.0014890761205282,0.9999942430932692,0.3639979073861493,True,,same_visit_same_pipe
HAT-P-32 b,Transmission,500,1675,Changeat et al. 2022,Damiano et al. 2017,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,19.0,0.0,-0.0020599173408349,0.0034982508768494,2.8746299775964945,18.0,0.9999800323526454,0.1597016654220274,0.0071596004715857,0.0253474926591202,0.9999583392698518,0.1644027936301553,True,,cross_paper
GJ 3090 b,Transmission,1548,1552,Ahrer et al. 2025,Ahrer et al. 2025,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Imager and Slitless Spectrograph (NIRISS),True,unknown,True,70.0,0.0,0.003271218653088,0.0012688100277979,30.797266255885763,69.0,0.9999809159222448,0.4463371921142864,0.0004945028896032,0.0024288664116139,0.999971784305441,0.4522914072827608,True,,epoch_diff_pipeline
WASP-39 b,Transmission,173,836,Alderson et al. 2023,Carter et al. 2024,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec),False,unknown,True,29.0,0.0,-0.0064027471107139,0.0022406778705997,6.969092760974019,28.0,0.9999822650412954,0.2488961700347864,0.0063903153555628,0.006203079640971,0.999993672375943,0.2188078902417788,True,,cross_paper
HD 209458 b,Transmission,502,1682,Changeat et al. 2022,Tsiaras et al. 2016,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,23.0,0.0,-0.0008143464101521,0.0011372888286005,4.335469342934387,22.0,0.9999826825148966,0.1970667883151994,0.0062864708859436,0.0084649291112478,0.9999877763834432,0.1801877071538326,True,,cross_paper
GJ 1132 b,Transmission,1081,1094,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec),False,unknown,True,62.0,1.0,-0.0002388480906433,0.0007788816923424,25.181319078757028,61.0,0.999986444721756,0.4128085094878201,-0.0014675176633901,0.0013207305583334,0.9999914894590496,0.3991114185017098,True,,derived
55 Cnc e,Eclipse,853,857,Patel et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,independent,True,30.0,30.0,0.0020127586720959,0.0006156229992053,7.227776427118542,29.0,0.9999871369879524,0.2492336699006394,-0.0010992338001091,0.0023255288403071,0.9999812719778186,0.25015531768383,True,,epoch_diff_pipeline
WASP-39 b,Transmission,171,871,JWST Transiting Exoplanet Community ERS Team 2022,Rustamkulov et al. 2023,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - PRISM,False,unknown,True,94.0,39.0,0.0018490265376705,0.0017165745148404,45.9664051417008,93.0,0.9999893144088692,0.4942624208785032,0.0012000336484648,0.0027823947440597,0.9999860425127683,0.4976129298412249,True,,cross_paper
GJ 341 b,Transmission,1000,1004,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,55.0,1.0,0.0006021161512338,0.0004930208216862,20.529349870769007,54.0,0.9999898795758349,0.3801731457549816,0.0013730778914938,0.0016571004502422,0.9999906460281666,0.3743918387183169,True,,same_data_diff_pipe
WASP-107 b,Transmission,126,678,Kreidberg et al. 2018,Edwards et al. 2023,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,20.0,1.0,-0.0070404161488045,0.0016994659127225,2.9552351231405827,19.0,0.9999904568780305,0.1555386906916096,0.0018915867472559,0.0116660547394606,0.9999769309781688,0.1627191266955591,True,,cross_paper
55 Cnc e,Eclipse,857,860,Patel et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,independent,True,28.0,28.0,0.0064628044580718,0.0006374203493604,6.136967266670942,27.0,0.9999904772878904,0.2272950839507756,-0.0007023101806573,0.0024959716599218,0.9999821838344752,0.2329920764749162,True,,epoch_diff_pipeline
GJ 341 b,Transmission,1006,1007,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,55.0,0.0,-0.0011271954817274,0.0004371740198295,20.431457073763266,54.0,0.999990683012894,0.3783603161808011,0.0005298879436137,0.0014283429285212,0.9999862899893688,0.3829024574789966,True,,derived
55 Cnc e,Eclipse,857,859,Patel et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,independent,True,30.0,30.0,0.000426302966722,0.0007580423367115,6.974568262717904,29.0,0.9999913831314582,0.2405023538868242,-0.0025044202677908,0.0027842239695164,0.9999953858650674,0.2201950367759176,True,,epoch_diff_pipeline
TOI-1685 b,Transmission,1570,1572,Fisher et al. 2026,Fisher et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,53.0,53.0,-0.0011368452713557,0.0005792767507612,18.98038866421208,52.0,0.999992656330612,0.3650074743117708,-0.0008794628847481,0.0010246411561086,0.9999936356445808,0.3577193599512344,True,,within_paper_other
HD 15337 c,Transmission,1767,1770,Wallack et al. 2026,Wallack et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,106.0,106.0,-0.0016350520222954,0.0005830507013689,53.44497397639922,105.0,0.9999932193783294,0.508999752156183,-0.0015652789164779,0.0010678253638188,0.99999679175365,0.4932330600181892,True,,derived
GJ 1132 b,Transmission,1081,1092,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec),False,unknown,True,62.0,1.0,0.0017525427439172,0.0007794459531321,24.105852390874773,61.0,0.9999940298303855,0.3951779080471274,-0.0008052512295812,0.0013253854799706,0.9999927797618378,0.3956120535363592,True,,derived
LTT 1445 A b,Eclipse,982,983,Wachiraphan et al. 2025,Wachiraphan et al. 2025,Mid-Infrared Instrument (MIRI),Mid-Infrared Instrument (MIRI),True,unknown,True,19.0,0.0,3.350041689329358e-05,0.0007674439376032,2.4417931672751627,18.0,0.9999944289103836,0.1356551759597312,0.0002540477551482,0.0005074149009502,0.9999931285905485,0.1288895325851038,True,,derived
WASP-107 b,Transmission,768,774,Welbanks et al. 2024,Welbanks et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,71.0,0.0,-0.0010679534520619,0.0020111371624154,29.47815524080484,70.0,0.9999949334647712,0.4211165034400691,0.005143656087399,0.0069049543902825,0.999994650244375,0.419177473427759,True,,within_paper_other
WASP-94 A b,Transmission,1021,1022,Ahrer et al. 2025,Ahrer et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,56.0,0.0,0.0005186993179256,0.0008146545073039,20.21767930788258,55.0,0.9999953590206668,0.3675941692342287,-1.2680105696531548e-06,0.0014252305328735,0.999992239392977,0.3744014540062547,True,,within_paper_other
GJ 341 b,Transmission,1001,1003,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,57.0,0.0,-1.0939783938249509e-05,0.0003297110302483,20.679981256276005,56.0,0.9999958386587032,0.3692853795763572,0.0014149381538818,0.0011114971015678,0.9999984124893886,0.3465353979644285,True,,derived
GJ 3090 b,Transmission,1554,1555,Ahrer et al. 2025,Ahrer et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,55.0,0.0,-0.0042742030996085,0.001195398159509,19.37371950725284,54.0,0.9999963393769824,0.3587725834676452,-0.0011565740127616,0.0020590874882609,0.9999953442396295,0.3595890761356344,True,,same_visit_same_pipe
GJ 341 b,Transmission,997,1005,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,52.0,0.0,0.0018303401284755,0.0005030598278363,17.62494763070494,51.0,0.9999964623648429,0.3455872084451949,-0.0005897286708626,0.0017565815684677,0.9999945179259316,0.3502447246262449,True,,same_visit_same_pipe
TOI-1685 b,Transmission,1027,1029,Luque et al. 2025,Luque et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,40.0,0.0,-0.0010414815338179,0.001746873511384,11.002299498790553,39.0,0.999997181620143,0.2821102435587321,0.0011065335957556,0.0049361941960687,0.9999949445020871,0.2882118025218039,True,,within_paper_other
L 98-59 b,Transmission,873,882,Damiano et al. 2022,Damiano et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,18.0,0.0,0.0001716690999272,0.0012036139240014,1.8923126748793668,17.0,0.9999977445303326,0.1113125102870215,-0.0011780041416503,0.0082991853218143,0.9999936086418714,0.1170103189497745,True,,derived
WASP-52 b,Transmission,1689,1690,Bruno et al. 2018,Bruno et al. 2018,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,19.0,0.0,-0.0060355155332746,0.0048740951193608,2.176811037323151,18.0,0.9999977708213604,0.1209339465179528,0.0192307601153211,0.033301018406475,0.9999981556811626,0.1084308726268589,True,,within_paper_other
GJ 1132 b,Transmission,1089,1094,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec),False,unknown,True,62.0,1.0,0.0023584526407079,0.0007603404008217,22.460841637768155,61.0,0.9999984869198556,0.368210518651937,-0.0007116985257512,0.0012793355639496,0.9999980704132458,0.3691894722883194,True,,derived
TOI-1685 b,Transmission,1024,1025,Luque et al. 2025,Luque et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,26.0,0.0,-0.0004387757321792,0.0011725122387007,4.410385997911344,25.0,0.99999849124709,0.1764154399164537,-0.0027112097227845,0.004808286826567,0.9999982789747788,0.1705185733763085,True,,within_paper_other
L 98-59 b,Transmission,875,1623,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,0.0032909081928387,0.0012391346880163,1.5001233766027515,16.0,0.999998720758899,0.0937577110376719,-0.0015538447841692,0.0089314072759431,0.9999962902444092,0.0979903967454623,True,,cross_paper
KELT-1 b,Transmission,503,668,Changeat et al. 2022,Edwards et al. 2023,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,24.0,0.0,0.0036405449537488,0.0022465021626912,3.5982830413386084,23.0,0.99999879136438,0.1564470887538525,-0.0013884566244876,0.0162178795534704,0.9999969488496072,0.1632251593257911,True,,cross_paper
WASP-43 b,Transmission,698,703,Bell et al. 2024,Bell et al. 2024,Mid-Infrared Instrument (MIRI),Mid-Infrared Instrument (MIRI),True,unknown,True,14.0,0.0,0.0001811607886739,0.005144224365649,0.8032457427656033,13.0,0.99999899536814,0.0617881340588925,0.00057723311937,0.0031838554331119,0.999996735472798,0.0641980031695557,True,,within_paper_other
TOI-270 b,Transmission,1045,1046,Coulombe et al. 2025,Coulombe et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,111.0,0.0,1.164518138815027e-05,0.0007396680369524,52.69955615519447,110.0,0.9999992652718268,0.4790868741381315,9.108199964996407e-05,0.0013255550399634,0.999998930842471,0.4834388510860555,True,,within_paper_other
TOI-776 c,Transmission,958,959,Teske et al. 2025,Teske et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,106.0,0.0,0.0008998805646672,0.0003618676690087,48.94456485353447,105.0,0.9999994114234654,0.4661387128908045,-0.0012759635303544,0.0006527288369338,0.9999999192819744,0.433877564512521,True,,derived
L 168-9 b,Transmission,580,907,Bouwman et al. 2023,Alam et al. 2025,Mid-Infrared Instrument (MIRI) - LRS,Mid-Infrared Instrument (MIRI) - LRS,True,unknown,True,48.0,0.0,0.0038657225110354,0.0012607981826252,13.71758655797904,47.0,0.9999994836096148,0.2918635437867881,-0.00023129465089,0.0008129717231345,0.9999991219409406,0.2964487689435993,True,,cross_paper
L 168-9 b,Transmission,580,908,Bouwman et al. 2023,Alam et al. 2025,Mid-Infrared Instrument (MIRI) - LRS,Mid-Infrared Instrument (MIRI) - LRS,True,unknown,True,48.0,0.0,0.0009598188681216,0.0012607981826252,13.715741715577328,47.0,0.9999994847900432,0.2918242918207941,-0.0002310259192359,0.0008129717231345,0.999999123706306,0.2964127501911882,True,,cross_paper
HD 15337 c,Transmission,1768,1770,Wallack et al. 2026,Wallack et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,104.0,104.0,0.0007762169110064,0.00048296872083,47.31908488434816,103.0,0.9999995060974836,0.4594085911101763,-0.000140321694507,0.000878323384001,0.9999992751863443,0.4636623662123765,True,,derived
WASP-43 b,Eclipse,702,707,Bell et al. 2024,Bell et al. 2024,Mid-Infrared Instrument (MIRI),Mid-Infrared Instrument (MIRI),True,unknown,True,14.0,0.0,-0.0017683949126589,0.0024388003114843,0.7151764312695419,13.0,0.9999995094871496,0.0550135716361186,-0.0006331575228186,0.0016612732123181,0.9999994171470497,0.0474931647581631,True,,derived
K2-18 b,Transmission,937,938,Madhusudhan et al. 2025,Madhusudhan et al. 2025,Mid-Infrared Instrument (MIRI) - LRS,Mid-Infrared Instrument (MIRI) - LRS,True,unknown,True,28.0,0.0,0.0024319435374687,0.0032256156297765,4.571640116508483,27.0,0.9999996331830991,0.169320004315129,0.0002144443695328,0.0024840612856338,0.9999991104111484,0.1755456757771316,True,,within_paper_other
L 168-9 b,Transmission,581,907,Bouwman et al. 2023,Alam et al. 2025,Mid-Infrared Instrument (MIRI) - LRS,Mid-Infrared Instrument (MIRI) - LRS,True,unknown,True,48.0,0.0,0.0032306186777754,0.0012866561685961,13.320079824190554,47.0,0.9999996877550138,0.283405953706182,0.0004185765052338,0.0007993170178265,0.9999995809291352,0.2836054774551859,True,,cross_paper
L 168-9 b,Transmission,581,908,Bouwman et al. 2023,Alam et al. 2025,Mid-Infrared Instrument (MIRI) - LRS,Mid-Infrared Instrument (MIRI) - LRS,True,unknown,True,48.0,0.0,0.0003245655919855,0.0012866561685961,13.318647288729649,47.0,0.999999688332106,0.2833754742282904,0.0004187878650084,0.0007993170178265,0.999999581852785,0.2835683133783789,True,,cross_paper
